marketing_id,date,channel,spend,impressions,clicks,conversions
M003263,2025-06-21,Affiliate,24594.78,242304,6028,114
M003264,2025-10-16,Referral,12798.78,45734,8534,257
M003265,2024-02-22,Organic Search,15800.95,200804,3818,86
M003266,2024-02-03,Instagram,11598.99,184775,13215,149
M003267,2026-04-19,Google Ads,36608.65,93371,1479,47
M003268,2023-02-07,Referral,29818.55,161879,8369,39
M003269,2022-01-13,Meta Ads,5012.51,196225,2216,104
M003270,2023-08-16,Instagram,30152.26,120805,5850,36
M003271,2022-06-09,Email,15212.46,112424,790,35
M003272,2026-04-27,Affiliate,37992.48,159058,8954,60
M003273,2023-05-10,Referral,665.88,78319,12888,78
M003274,2022-11-13,Meta Ads,32360.41,274846,11810,46
M003275,2022-05-12,Referral,1893.13,230593,5323,16
M003276,2022-12-23,Direct,39838.39,81871,8848,252
M003277,2022-10-29,Direct,4151.31,119404,5717,175
M003278,2026-06-26,Direct,31753.36,131676,1828,47
M003279,2023-11-08,Meta Ads,10011.87,15501,6566,187
M003280,2024-08-28,Affiliate,27729.38,82528,6612,259
M003281,2023-03-06,Organic Search,18458.56,133091,7394,137
M003282,2026-02-18,Instagram,20110.2,73171,7731,215
M003283,2022-08-18,Email,11871.57,231048,13929,163
M003284,2022-08-07,Email,29094.09,175428,12576,120
M003285,2024-01-31,Affiliate,15614.99,80048,599,196
M003286,2024-07-29,Email,20066.11,255750,6669,254
M003287,2024-02-09,Email,33515.34,249795,9377,258
M003288,2023-02-21,Organic Search,10283.17,191764,5986,130
M003289,2023-12-27,Affiliate,17217.73,131030,7695,158
M003290,2026-05-08,Instagram,7538.29,148404,3127,156
M003291,2024-11-26,Google Ads,19655.16,40045,2434,221
M003292,2023-07-02,Meta Ads,37283.19,128437,291,212
M003293,2023-11-03,Instagram,38493.35,130653,7226,80
M003294,2024-02-09,Instagram,21200.47,156212,12764,25
M003295,2022-11-30,Direct,41443.12,200067,12482,156
M003296,2024-08-14,Organic Search,24261.5,263102,11502,35
M003297,2025-02-21,Email,26613.59,209410,5771,237
M003298,2025-12-06,Referral,13816.94,6838,7852,5
M003299,2023-07-21,Organic Search,37565.5,280765,10519,80
M003300,2026-07-03,Instagram,34497.89,46484,9322,118
M003301,2024-06-25,Affiliate,23235.79,61418,13840,203
M003302,2024-06-17,Direct,9899.29,13928,12014,195
M003303,2024-07-15,Meta Ads,5410.42,211148,9092,92
M003304,2025-09-16,Affiliate,25221.95,87422,4325,33
M003305,2023-08-14,Organic Search,14792.89,133534,3009,41
M003306,2023-06-08,Direct,36772.67,162177,2154,224
M003307,2022-04-30,Email,11930.35,206884,7347,67
M003308,2023-01-15,Instagram,40755.81,280637,6578,117
M003309,2025-07-03,Email,37381.16,273565,6449,110
M003310,2022-02-01,Direct,33930.77,93356,559,255
M003311,2025-12-31,Meta Ads,7569.67,272589,1678,126
M003312,2024-08-23,Affiliate,9576.02,90466,1104,97
M003313,2026-03-05,Affiliate,34727.73,241486,920,139
M003314,2025-10-19,Affiliate,10812.66,98658,6897,228
M003315,2022-12-20,Organic Search,26062.6,88179,5527,93
M003316,2022-10-14,Google Ads,39466.49,72441,7718,219
M003317,2024-04-03,Meta Ads,12197.77,237351,4499,137
M003318,2022-02-17,Email,11111.0,119495,2800,192
M003319,2026-06-27,Instagram,14718.41,35215,1056,180
M003320,2024-07-03,Instagram,30535.68,207003,3340,149
M003321,2023-01-01,Instagram,2818.52,101874,9329,207
M003322,2023-10-28,Direct,6144.42,87318,9845,54
M003323,2024-09-20,Google Ads,32876.94,37280,3152,147
M003324,2026-02-14,Referral,25479.2,247115,12788,226
M003325,2024-07-13,Meta Ads,24943.18,196224,7590,252
M003326,2022-04-12,Google Ads,39812.52,141468,10117,188
M003327,2026-05-06,Referral,14263.65,271273,758,143
M003328,2026-05-10,Affiliate,20899.68,91371,7714,112
M003329,2023-04-15,Organic Search,22686.59,282000,2764,24
M003330,2022-11-27,Meta Ads,15226.47,280053,4252,218
M003331,2026-02-09,Instagram,37068.09,195891,8910,214
M003332,2026-01-23,Meta Ads,36185.67,225754,9306,154
M003333,2022-04-25,Google Ads,41734.61,115428,7963,229
M003334,2024-01-28,Meta Ads,10483.21,129557,5477,6
M003335,2025-08-27,Email,16183.57,204930,11519,92
M003336,2022-07-07,Organic Search,19356.06,33450,10981,232
M003337,2026-07-24,Direct,8422.08,109243,12933,61
M003338,2025-05-02,Direct,19089.36,297695,6018,174
M003339,2026-02-03,Referral,7594.86,23237,1804,117
M003340,2025-04-28,Instagram,1949.47,17975,1390,62
M003341,2024-09-14,Google Ads,25723.9,51091,4498,39
M003342,2025-10-24,Email,41471.35,228545,11330,34
M003343,2023-12-11,Direct,27093.06,12884,4306,151
M003344,2022-10-05,Direct,40398.57,19576,6180,102
M003345,2024-08-16,Instagram,15434.68,42721,3428,244
M003346,2024-09-02,Referral,34402.96,264829,11112,121
M003347,2026-07-17,Affiliate,38068.69,145887,10344,255
M003348,2024-06-30,Organic Search,21964.53,233741,12257,19
M003349,2026-06-23,Email,41838.68,73777,2253,41
M003350,2024-04-14,Direct,1124.72,110046,4854,52
M003351,2022-10-27,Instagram,6025.17,225694,3826,210
M003352,2023-04-26,Email,40919.04,180762,7096,114
M003353,2026-08-15,Affiliate,15145.24,161865,9786,227
M003354,2024-12-08,Instagram,24014.92,251916,2280,30
M003355,2024-03-30,Google Ads,29806.74,56848,10357,210
M003356,2023-10-17,Referral,3129.47,121150,9229,74
M003357,2025-09-10,Referral,30786.2,285844,12327,196
M003358,2026-04-26,Meta Ads,9187.73,176701,11015,68
M003359,2022-07-21,Meta Ads,15872.99,179134,10630,250
M003360,2025-03-14,Organic Search,29207.64,187063,291,186
M003361,2026-06-10,Referral,37361.67,44561,10787,40
M003362,2022-01-16,Referral,20748.25,213364,4993,127
M003363,2024-02-26,Referral,2298.45,90297,13021,69
M003364,2025-02-25,Organic Search,13228.84,241075,5368,200
M003365,2023-08-08,Affiliate,40773.67,179980,9636,222
M003366,2024-06-04,Google Ads,11968.06,143901,7911,220
M003367,2022-10-10,Instagram,26194.46,41380,7338,202
M003368,2024-08-17,Referral,14055.4,182526,1932,213
M003369,2022-03-22,Referral,21348.56,118740,7659,165
M003370,2023-12-15,Email,968.08,27490,2026,125
M003371,2025-08-28,Affiliate,31259.67,81365,9033,81
M003372,2022-07-22,Google Ads,8753.66,29513,7100,141
M003373,2024-10-01,Referral,20217.79,241206,9392,61
M003374,2023-10-10,Direct,7903.17,44574,5057,93
M003375,2026-03-26,Instagram,6664.37,236684,3633,221
M003376,2022-12-21,Email,5749.96,11039,11624,17
M003377,2023-02-01,Meta Ads,40217.64,243451,8082,233
M003378,2025-06-02,Organic Search,13059.93,264030,6729,84
M003379,2023-08-13,Organic Search,16004.61,14477,9139,173
M003380,2024-06-28,Direct,12356.23,148207,5153,71
M003381,2024-07-29,Affiliate,8119.97,168156,3963,184
M003382,2022-06-18,Meta Ads,21035.83,173127,9036,119
M003383,2026-07-06,Google Ads,26152.41,70868,3883,206
M003384,2022-09-05,Email,35706.59,206894,3387,68
M003385,2022-05-13,Meta Ads,16564.18,141086,10506,238
M003386,2023-04-22,Email,19313.44,112657,13370,52
M003387,2026-05-04,Instagram,23931.99,84916,13780,255
M003388,2025-10-12,Email,25768.61,143583,3484,46
M003389,2022-12-12,Meta Ads,23987.92,161294,10767,54
M003390,2025-06-29,Organic Search,6705.4,26083,13966,163
M003391,2023-07-07,Instagram,15440.27,57961,3222,21
M003392,2024-10-23,Organic Search,33325.72,95561,11552,69
M003393,2025-06-23,Meta Ads,38991.06,233492,436,91
M003394,2025-03-09,Google Ads,38219.43,222533,7954,17
M003395,2025-04-02,Email,27733.14,168207,4429,13
M003396,2024-11-07,Affiliate,4915.46,46791,9284,6
M003397,2023-07-12,Meta Ads,8568.13,121484,1798,128
M003398,2025-07-05,Affiliate,6189.49,37355,13321,163
M003399,2026-07-28,Google Ads,32552.54,129174,12457,218
M003400,2024-04-27,Instagram,33332.51,285681,8764,135
M003401,2024-07-29,Google Ads,18328.38,189688,9110,170
M003402,2024-02-14,Instagram,14123.01,229328,7853,153
M003403,2022-12-20,Direct,39986.06,64116,5567,113
M003404,2022-12-12,Instagram,35275.39,91680,5199,84
M003405,2026-02-13,Referral,38540.88,8477,6869,192
M003406,2025-07-21,Instagram,3946.09,152813,2000,11
M003407,2025-01-27,Organic Search,10659.49,163552,6729,86
M003408,2023-07-08,Direct,20071.06,174352,11811,185
M003409,2023-04-16,Instagram,11383.54,219899,2028,27
M003410,2025-01-22,Instagram,38515.83,266864,13647,119
M003411,2022-04-29,Affiliate,19499.1,199927,181,39
M003412,2025-12-12,Direct,18240.63,267228,6719,93
M003413,2025-02-22,Email,2290.95,120318,402,191
M003414,2023-03-23,Google Ads,5312.29,183059,908,226
M003415,2025-07-22,Organic Search,25497.73,222404,7886,36
M003416,2025-12-12,Instagram,11947.17,283829,12605,251
M003417,2022-05-06,Google Ads,31788.69,294921,5212,46
M003418,2023-08-19,Email,17847.82,191457,510,69
M003419,2025-05-23,Direct,5392.12,228522,1084,106
M003420,2022-11-11,Referral,10664.09,137098,7992,245
M003421,2023-01-31,Instagram,21297.35,216480,6509,125
M003422,2024-10-23,Referral,17036.27,20802,12712,192
M003423,2023-05-02,Google Ads,35066.34,250946,7107,180
M003424,2025-11-02,Meta Ads,12232.51,149925,7714,19
M003425,2024-03-05,Google Ads,26680.15,157193,11262,186
M003426,2024-01-11,Referral,37320.91,192198,13445,70
M003427,2025-06-08,Instagram,28548.96,60919,10306,186
M003428,2022-02-20,Instagram,20901.19,251025,6035,204
M003429,2025-06-28,Email,32743.5,295998,4547,200
M003430,2022-02-02,Organic Search,37192.32,57422,2628,179
M003431,2023-11-25,Organic Search,40995.17,290725,8769,74
M003432,2026-05-28,Meta Ads,36554.78,75966,9582,149
M003433,2024-02-24,Email,36702.53,165280,229,116
M003434,2023-04-08,Google Ads,37310.18,214371,8435,98
M003435,2023-01-23,Affiliate,30406.35,294548,10348,142
M003436,2024-05-06,Meta Ads,10174.93,136241,400,188
M003437,2025-10-27,Referral,14760.48,27567,1287,193
M003438,2025-10-28,Affiliate,7818.46,185925,13520,51
M003439,2025-03-04,Affiliate,29877.64,106190,4651,81
M003440,2023-06-26,Meta Ads,22568.18,13699,5682,10
M003441,2025-08-15,Meta Ads,24999.51,148167,7175,193
M003442,2022-06-04,Instagram,17256.49,109896,9374,173
M003443,2026-02-20,Referral,11063.1,107938,8104,220
M003444,2024-03-16,Affiliate,12601.42,245238,13105,192
M003445,2022-02-23,Affiliate,10404.74,251548,1204,74
M003446,2024-05-06,Meta Ads,40638.1,233190,7086,43
M003447,2024-03-26,Referral,31798.38,148720,5190,172
M003448,2024-04-28,Organic Search,9204.92,65359,11311,194
M003449,2023-07-01,Referral,1490.25,49487,9588,168
M003450,2025-06-21,Instagram,15769.28,130524,10811,139
M003451,2025-08-13,Referral,11991.97,87569,5148,186
M003452,2026-04-08,Referral,40364.97,105354,1758,161
M003453,2024-12-25,Email,26004.18,211272,6715,116
M003454,2023-03-25,Email,32712.1,275364,9447,129
M003455,2023-01-23,Referral,41077.81,45352,7515,133
M003456,2022-07-05,Email,4001.64,213093,8365,87
M003457,2025-09-13,Google Ads,5221.24,270905,4854,157
M003458,2024-01-09,Meta Ads,41698.39,81800,12163,201
M003459,2023-05-14,Organic Search,17687.21,183370,8815,216
M003460,2022-08-10,Affiliate,10134.2,120064,9645,62
M003461,2023-09-13,Direct,32313.57,119666,5846,125
M003462,2023-03-09,Referral,36197.53,272696,226,200
M003463,2026-03-26,Referral,15671.87,240991,9146,16
M003464,2024-05-04,Email,13536.12,236778,4662,61
M003465,2026-03-18,Instagram,27564.11,261857,9984,28
M003466,2023-02-21,Email,17599.56,158354,7601,23
M003467,2026-01-28,Google Ads,5136.13,152000,9426,160
M003468,2024-01-20,Meta Ads,13519.28,137308,11245,94
M003469,2025-09-15,Instagram,8354.98,140740,3973,7
M003470,2023-03-14,Organic Search,29344.31,42925,659,224
M003471,2022-10-28,Affiliate,3171.96,246147,12061,249
M003472,2023-07-03,Meta Ads,25899.45,243262,7041,2
M003473,2024-01-29,Email,36153.09,45684,1545,40
M003474,2022-05-04,Affiliate,31356.04,103960,5474,61
M003475,2023-01-25,Referral,6906.46,242548,3057,163
M003476,2022-06-21,Referral,26605.82,250834,3314,187
M003477,2024-04-25,Direct,6666.87,10532,4173,28
M003478,2026-05-13,Affiliate,21646.49,60725,12012,25
M003479,2026-08-27,Google Ads,22257.59,87222,11423,104
M003480,2026-08-08,Organic Search,33701.68,267640,210,33
M003481,2023-11-07,Email,5318.2,257582,4652,90
M003482,2022-06-06,Google Ads,23093.33,15414,5553,63
M003483,2023-11-02,Meta Ads,13996.72,36051,6974,209
M003484,2023-12-23,Referral,9985.27,127556,9118,61
M003485,2024-08-09,Organic Search,18099.22,186367,11722,97
M003486,2024-10-26,Email,7521.06,201222,6214,53
M003487,2024-01-21,Direct,27412.8,69004,1244,241
M003488,2022-09-07,Meta Ads,15781.0,55068,1538,115
M003489,2025-07-27,Meta Ads,1103.88,180570,11409,136
M003490,2022-10-16,Affiliate,17819.47,274299,7020,127
M003491,2025-01-28,Instagram,20385.25,296987,8034,185
M003492,2025-09-16,Email,41564.71,209333,12434,239
M003493,2024-05-15,Direct,28570.66,89023,13904,150
M003494,2026-08-14,Direct,1871.1,36404,7176,198
M003495,2024-03-07,Google Ads,32902.99,29606,10378,83
M003496,2026-01-23,Meta Ads,28732.92,189494,7206,95
M003497,2026-06-01,Email,15738.78,178589,808,223
M003498,2022-08-10,Meta Ads,661.89,268578,6238,8
M003499,2022-04-09,Referral,15946.38,52842,823,177
M003500,2024-10-20,Organic Search,25463.69,176728,5677,224
M003501,2025-02-15,Affiliate,10646.09,286459,10606,221
M003502,2024-06-24,Affiliate,22151.36,112730,9217,205
M003503,2023-09-23,Referral,25951.42,46028,12067,187
M003504,2022-01-31,Email,3486.95,112696,10335,16
M003505,2022-01-13,Email,38973.56,31062,1564,252
M003506,2025-12-11,Instagram,6539.15,202997,10905,189
M003507,2022-08-14,Organic Search,7720.25,247643,7456,225
M003508,2026-08-21,Meta Ads,34996.09,260747,200,93
M003509,2026-08-15,Meta Ads,20853.92,293246,2149,15
M003510,2026-08-05,Referral,38773.84,40448,13990,102
M003511,2025-03-31,Email,13125.04,56676,8098,12
M003512,2025-11-14,Google Ads,20065.81,219354,6518,134
M003513,2024-12-16,Google Ads,2070.51,188214,5103,20
M003514,2025-03-31,Meta Ads,32318.01,25308,153,237
M003515,2022-06-21,Email,30945.01,32915,11520,258
M003516,2024-12-05,Affiliate,39052.32,270712,9071,140
M003517,2022-08-17,Email,36541.03,179953,10227,255
M003518,2026-07-16,Instagram,2415.96,169965,5844,119
M003519,2024-10-23,Affiliate,20394.16,243230,8202,250
M003520,2026-07-10,Organic Search,4910.92,146753,5106,12
M003521,2024-01-09,Affiliate,7723.66,161379,8263,64
M003522,2026-08-22,Referral,7375.4,171968,2394,154
M003523,2023-07-10,Direct,6450.12,33080,8103,94
M003524,2022-12-09,Affiliate,9303.16,196753,12287,189
M003525,2023-11-05,Instagram,31913.99,28492,1280,201
M003526,2025-01-24,Referral,10614.5,222023,7835,215
M003527,2023-01-19,Meta Ads,19139.58,211751,1773,85
M003528,2023-12-08,Instagram,16441.25,179195,4426,210
M003529,2025-07-08,Email,28834.19,249605,10418,46
M003530,2026-06-26,Meta Ads,35231.66,241114,4381,138
M003531,2025-04-10,Direct,18698.85,165757,2343,240
M003532,2023-07-15,Organic Search,6409.16,54018,3594,56
M003533,2022-11-10,Affiliate,41075.44,85738,11068,163
M003534,2024-03-16,Google Ads,36968.16,25394,8773,142
M003535,2022-06-04,Google Ads,16077.29,221153,5061,94
M003536,2024-07-22,Affiliate,38306.13,297161,13319,144
M003537,2025-01-07,Google Ads,20631.14,213921,6399,180
M003538,2022-08-10,Affiliate,12370.33,111037,11979,163
M003539,2025-10-31,Referral,10356.29,213617,2094,145
M003540,2023-10-08,Instagram,30078.83,166116,9660,78
M003541,2025-02-18,Email,19491.02,145255,9610,210
M003542,2024-02-28,Email,33275.78,287089,11845,72
M003543,2023-05-16,Email,3223.94,197385,4201,40
M003544,2024-07-27,Direct,15297.31,129220,7445,253
M003545,2022-01-15,Instagram,10694.12,251328,3439,86
M003546,2023-03-21,Email,15871.73,44514,10740,111
M003547,2024-12-07,Google Ads,26207.68,209641,13204,39
M003548,2023-07-23,Meta Ads,32448.28,78140,10880,193
M003549,2026-07-08,Google Ads,24570.41,54931,6899,179
M003550,2026-05-26,Meta Ads,20099.04,267989,5229,186
M003551,2025-07-25,Meta Ads,6971.01,278502,11691,22
M003552,2023-07-20,Affiliate,30155.77,276221,10752,101
M003553,2023-05-24,Organic Search,1965.92,106040,9864,171
M003554,2026-08-30,Instagram,12962.5,212710,8923,84
M003555,2024-07-06,Direct,17326.7,232047,6082,250
M003556,2026-06-21,Direct,16448.36,116877,10315,251
M003557,2023-08-29,Meta Ads,36456.38,51930,3911,136
M003558,2024-05-04,Direct,27799.55,222352,7336,111
M003559,2022-06-08,Meta Ads,34009.89,277627,12522,200
M003560,2026-01-16,Google Ads,23037.51,48887,5202,11
M003561,2025-02-24,Email,29209.33,150599,13776,106
M003562,2026-04-10,Referral,12909.94,48698,2113,193
M003563,2025-01-25,Organic Search,7720.1,157121,7968,243
M003564,2026-03-25,Google Ads,34408.89,85029,10081,214
M003565,2026-08-29,Email,20778.76,270923,1517,233
M003566,2024-04-08,Referral,17048.2,198763,12815,124
M003567,2024-03-09,Affiliate,10477.23,268994,10626,142
M003568,2024-06-03,Direct,29161.95,183647,876,178
M003569,2023-10-02,Instagram,30686.06,76293,6837,189
M003570,2023-06-16,Direct,40632.43,169851,5315,76
M003571,2023-10-01,Direct,31057.83,94848,4047,71
M003572,2024-02-02,Referral,11146.21,239803,6467,247
M003573,2022-08-14,Meta Ads,11387.59,64006,8536,5
M003574,2024-10-15,Instagram,34250.72,199105,6220,50
M003575,2026-08-13,Affiliate,4879.72,291059,10023,31
M003576,2024-06-01,Instagram,2841.85,177225,6942,235
M003577,2026-07-02,Google Ads,30553.05,60886,8959,175
M003578,2022-07-31,Instagram,29998.22,170338,8836,221
M003579,2025-08-19,Direct,32520.71,21547,10325,209
M003580,2022-12-15,Affiliate,31596.06,250442,13636,216
M003581,2023-12-05,Instagram,7783.98,190657,11612,50
M003582,2022-05-01,Google Ads,24786.56,46754,7186,69
M003583,2023-04-14,Email,14100.89,222924,9008,14
M003584,2025-03-12,Affiliate,8549.93,13262,12510,137
M003585,2022-11-12,Organic Search,14768.1,290418,1088,83
M003586,2025-11-03,Affiliate,11842.95,212943,734,90
M003587,2026-03-05,Affiliate,18457.29,168328,936,93
M003588,2022-04-13,Affiliate,29211.09,26413,11365,186
M003589,2025-10-13,Affiliate,33028.26,144462,10414,21
M003590,2022-07-25,Instagram,25732.82,36129,9659,198
M003591,2026-01-05,Direct,20677.06,131063,10382,19
M003592,2022-05-09,Meta Ads,7160.04,185585,10214,63
M003593,2025-08-06,Instagram,32230.13,237651,9882,104
M003594,2026-08-07,Meta Ads,3440.98,213675,410,165
M003595,2026-05-18,Google Ads,4023.34,51768,9875,148
M003596,2026-05-10,Google Ads,28179.82,163154,9871,208
M003597,2022-11-04,Referral,4803.25,180770,13195,234
M003598,2025-07-16,Affiliate,25509.99,261327,696,128
M003599,2022-01-17,Meta Ads,20905.11,68934,5916,77
M003600,2026-03-30,Instagram,34498.41,61551,10421,41
M003601,2023-02-10,Affiliate,32446.61,33392,13525,131
M003602,2024-10-31,Referral,23450.33,105543,13051,115
M003603,2026-05-05,Direct,12480.24,33153,12247,173
M003604,2024-11-23,Meta Ads,17532.42,121785,6548,147
M003605,2022-08-05,Google Ads,32053.23,198825,5636,114
M003606,2022-07-22,Referral,4938.71,79245,11374,140
M003607,2024-08-21,Meta Ads,40308.17,284165,13225,38
M003608,2022-09-19,Meta Ads,3765.19,73661,11790,40
M003609,2023-09-01,Affiliate,37317.82,198512,11051,253
M003610,2026-08-23,Direct,18325.35,138036,11803,192
M003611,2022-07-25,Referral,32763.54,184399,3026,74
M003612,2024-12-31,Instagram,3063.19,33297,13371,86
M003613,2023-09-02,Google Ads,11954.99,95173,13988,119
M003614,2025-01-21,Google Ads,39327.22,198455,442,169
M003615,2022-09-18,Google Ads,24825.46,143490,9424,108
M003616,2024-06-30,Referral,1073.09,23240,2969,40
M003617,2022-07-06,Affiliate,19178.06,211432,9162,116
M003618,2025-07-22,Referral,32867.03,40172,5202,201
M003619,2023-03-20,Instagram,16908.25,216339,11684,41
M003620,2024-06-29,Affiliate,16035.42,78761,3721,167
M003621,2025-02-17,Referral,38023.66,48913,7845,167
M003622,2024-06-20,Instagram,35281.18,230333,669,18
M003623,2022-08-18,Instagram,34035.19,274197,669,36
M003624,2025-09-03,Instagram,11780.6,8018,5615,205
M003625,2022-09-08,Google Ads,22341.22,56723,5523,246
M003626,2022-09-27,Email,14235.32,265746,2495,224
M003627,2022-04-02,Email,23236.57,191921,10435,108
M003628,2022-06-26,Google Ads,31158.97,22207,9511,149
M003629,2023-05-20,Google Ads,28361.26,44953,7228,29
M003630,2025-01-21,Email,26819.59,118802,1221,219
M003631,2022-07-18,Affiliate,30885.89,84185,5416,251
M003632,2025-07-12,Google Ads,31479.42,75263,1354,220
M003633,2023-01-29,Organic Search,25768.6,236090,1256,134
M003634,2026-07-12,Email,39324.95,117712,8962,212
M003635,2022-05-28,Referral,32231.48,181066,13390,24
