order_id,customer_id,order_date,payment_method,marketing_channel,order_status,subtotal,discount,shipping_revenue,revenue,cost,profit
O0011016,C003146,2025-08-13,PayPal,Direct,Processing,2199.24,131.57,99,2166.67,1311.33,855.34
O0011017,C003405,2024-12-12,Debit Card,Google Ads,Completed,11099.65,1344.34,0,9755.3,5718.98,4036.32
O0011018,C003783,2026-08-08,Cash on Delivery,Meta Ads,Completed,6326.28,692.94,0,5633.34,4224.78,1408.56
O0011019,C001232,2025-03-17,Debit Card,Organic Search,Completed,175759.78,11265.69,0,164494.09,94808.0,69686.09
O0011020,C003225,2025-06-19,Debit Card,Meta Ads,Returned,18345.68,0.0,0,18345.68,8815.18,9530.5
O0011021,C000218,2026-08-29,PayPal,Referral,Refunded,1140.66,99.15,99,1140.51,731.96,408.55
O0011022,C000381,2025-08-07,Credit Card,Email,Completed,6642.65,0.0,0,6642.65,4562.35,2080.3
O0011023,C002300,2025-07-31,UPI,Organic Search,Completed,10299.01,1285.1,0,9013.91,5462.92,3550.99
O0011024,C000860,2026-03-20,UPI,Instagram,Completed,2646.34,317.47,0,2328.87,1705.5,623.37
O0011025,C002013,2022-02-07,UPI,Google Ads,Completed,6086.74,0.0,0,6086.74,3768.7,2318.04
O0011026,C001104,2022-05-07,Cash on Delivery,Google Ads,Completed,16097.56,792.32,0,15305.24,10249.58,5055.66
O0011027,C001480,2023-10-09,Cash on Delivery,Meta Ads,Cancelled,2948.43,741.24,0,2207.19,1660.74,546.45
O0011028,C002749,2022-05-09,UPI,Instagram,Completed,487.41,27.58,99,558.83,303.15,255.68
O0011029,C003481,2024-03-23,PayPal,Organic Search,Completed,1626.3,202.0,99,1523.3,1148.74,374.56
O0011030,C002463,2023-05-17,Debit Card,Email,Completed,2261.28,147.39,99,2212.89,1095.84,1117.05
O0011031,C004611,2025-03-30,UPI,Email,Completed,32141.29,4223.98,0,27917.31,19845.95,8071.36
O0011032,C000031,2022-05-26,UPI,Google Ads,Completed,3338.26,423.44,0,2914.82,2423.01,491.81
O0011033,C001775,2024-07-07,Credit Card,Google Ads,Completed,23410.02,1203.82,0,22206.2,15760.73,6445.47
O0011034,C000335,2024-08-26,Credit Card,Organic Search,Processing,4549.62,411.5,0,4138.12,2483.05,1655.07
O0011035,C001932,2025-05-28,Credit Card,Organic Search,Completed,1990.33,297.94,99,1791.39,1261.72,529.67
O0011036,C002300,2023-10-17,Credit Card,Organic Search,Completed,2190.07,230.38,99,2058.69,1097.94,960.75
O0011037,C003893,2022-05-18,Cash on Delivery,Direct,Completed,8140.24,1849.64,0,6290.6,4313.14,1977.46
O0011038,C001437,2022-06-04,Credit Card,Direct,Completed,8749.64,1830.58,0,6919.06,4764.83,2154.23
O0011039,C000899,2024-04-02,Wallet,Referral,Completed,2499.95,226.18,99,2372.77,1514.53,858.24
O0011040,C004936,2026-07-16,UPI,Email,Completed,6220.41,610.84,0,5609.57,4019.07,1590.5
O0011041,C000386,2024-04-30,Credit Card,Email,Cancelled,2752.08,238.93,0,2513.15,1899.2,613.95
O0011042,C000887,2023-03-07,Debit Card,Google Ads,Completed,141.0,14.93,99,225.07,104.08,120.99
O0011043,C004256,2026-06-11,Cash on Delivery,Organic Search,Cancelled,986.38,105.03,99,980.35,643.46,336.89
O0011044,C000780,2023-06-11,Debit Card,Affiliate,Completed,17022.9,361.74,0,16661.16,9668.79,6992.37
O0011045,C000941,2022-01-12,Credit Card,Meta Ads,Completed,6006.5,439.2,0,5567.3,3599.34,1967.96
O0011046,C004100,2024-05-13,Cash on Delivery,Direct,Processing,1024.62,81.82,99,1041.8,704.84,336.96
O0011047,C004296,2026-05-22,Cash on Delivery,Meta Ads,Completed,8923.93,315.11,0,8608.82,5549.33,3059.49
O0011048,C002413,2024-02-14,UPI,Google Ads,Completed,36915.06,1793.45,0,35121.61,21750.02,13371.59
O0011049,C004499,2023-02-20,UPI,Direct,Completed,1550.51,272.07,99,1377.44,978.16,399.28
O0011050,C001569,2022-10-07,Credit Card,Email,Completed,19558.13,3731.73,0,15826.4,8512.74,7313.66
O0011051,C003667,2024-02-01,Debit Card,Instagram,Completed,2812.02,292.66,0,2519.36,1982.71,536.65
O0011052,C004867,2025-10-19,Credit Card,Direct,Returned,5593.23,1079.72,0,4513.5,2828.22,1685.28
O0011053,C004690,2026-06-06,Wallet,Organic Search,Completed,474.07,96.92,99,476.15,271.28,204.87
O0011054,C004710,2022-11-15,PayPal,Affiliate,Completed,6281.51,0.0,0,6281.51,3567.55,2713.96
O0011055,C002369,2022-04-13,UPI,Organic Search,Completed,337.89,30.93,99,405.96,219.34,186.62
O0011056,C002018,2025-08-02,PayPal,Direct,Completed,2404.41,561.43,99,1941.98,1274.67,667.31
O0011057,C000040,2024-11-09,Cash on Delivery,Instagram,Cancelled,319.73,0.0,99,418.73,164.5,254.23
O0011058,C000511,2024-04-26,Wallet,Organic Search,Completed,75368.07,0.0,0,75368.07,47859.47,27508.6
O0011059,C000847,2022-05-07,Credit Card,Email,Completed,2871.15,199.2,0,2671.95,1730.58,941.37
O0011060,C003453,2022-08-01,Debit Card,Meta Ads,Refunded,1322.14,84.75,99,1336.39,956.54,379.85
O0011061,C002396,2025-11-13,Credit Card,Google Ads,Processing,51781.34,1130.18,0,50651.16,24100.13,26551.03
O0011062,C001331,2023-05-16,Cash on Delivery,Referral,Completed,888.58,63.14,99,924.44,606.74,317.7
O0011063,C001564,2024-09-24,Credit Card,Email,Completed,93240.29,13045.41,0,80194.88,66165.84,14029.04
O0011064,C003753,2025-01-25,Credit Card,Email,Completed,1976.85,387.31,99,1688.54,1144.41,544.13
O0011065,C003364,2022-10-04,Wallet,Direct,Completed,3210.51,427.57,0,2782.94,1462.95,1319.99
O0011066,C002967,2026-03-12,Debit Card,Email,Completed,742.48,91.62,99,749.86,547.78,202.08
O0011067,C003524,2025-05-13,Cash on Delivery,Email,Completed,3045.85,568.89,0,2476.96,2092.48,384.48
O0011068,C000791,2024-01-21,Credit Card,Organic Search,Completed,9520.02,2586.49,0,6933.53,5184.51,1749.02
O0011069,C004422,2023-06-27,Credit Card,Google Ads,Completed,2690.82,214.19,0,2476.63,1563.87,912.76
O0011070,C004087,2024-03-08,UPI,Meta Ads,Completed,72406.19,6077.61,0,66328.58,53689.09,12639.49
O0011071,C005194,2025-01-02,Cash on Delivery,Referral,Completed,3664.88,322.53,0,3342.35,2641.12,701.23
O0011072,C003787,2022-03-31,Credit Card,Direct,Processing,24138.48,4041.0,0,20097.48,13199.14,6898.34
O0011073,C004143,2024-11-29,Debit Card,Affiliate,Completed,23847.27,5177.12,0,18670.15,13120.17,5549.98
O0011074,C002273,2025-08-28,Wallet,Meta Ads,Processing,767.82,135.89,99,730.93,553.58,177.35
O0011075,C003729,2022-10-03,UPI,Organic Search,Processing,1266.83,103.89,99,1261.94,596.02,665.92
O0011076,C003818,2024-11-16,Credit Card,Referral,Completed,8468.35,1319.05,0,7149.31,3601.9,3547.41
O0011077,C004406,2022-12-17,Credit Card,Meta Ads,Completed,600.22,51.06,99,648.16,252.76,395.4
O0011078,C001521,2024-01-15,Cash on Delivery,Google Ads,Completed,10001.73,2088.62,0,7913.11,5951.4,1961.71
O0011079,C004210,2025-12-03,Credit Card,Direct,Processing,10770.32,1494.22,0,9276.09,4747.59,4528.5
O0011080,C001679,2022-01-04,UPI,Direct,Refunded,1421.86,63.43,99,1457.43,843.38,614.05
O0011081,C004991,2024-12-19,PayPal,Affiliate,Refunded,7157.95,1042.6,0,6115.35,2885.19,3230.16
O0011082,C000729,2023-11-14,Cash on Delivery,Organic Search,Refunded,3691.12,390.42,0,3300.7,1528.65,1772.05
O0011083,C003646,2022-05-10,Credit Card,Email,Completed,7054.24,1179.42,0,5874.82,4876.0,998.82
O0011084,C000797,2023-07-03,Debit Card,Email,Processing,25334.61,5357.45,0,19977.16,12712.5,7264.66
O0011085,C000031,2026-04-24,Credit Card,Email,Completed,1148.15,143.63,99,1103.52,743.6,359.92
O0011086,C003008,2024-04-24,Credit Card,Organic Search,Completed,26063.85,977.96,0,25085.89,18405.89,6680.0
O0011087,C001030,2022-07-17,PayPal,Affiliate,Completed,38496.87,4986.18,0,33510.69,28905.15,4605.54
O0011088,C004669,2023-06-21,Wallet,Email,Completed,9572.1,968.84,0,8603.26,6487.12,2116.14
O0011089,C001964,2023-10-29,Debit Card,Email,Completed,7070.69,1160.57,0,5910.12,3421.83,2488.29
O0011090,C004974,2023-05-30,UPI,Organic Search,Completed,34015.16,1822.73,0,32192.43,20918.63,11273.8
O0011091,C001326,2024-06-12,Debit Card,Meta Ads,Processing,2259.06,174.56,99,2183.5,1584.38,599.12
O0011092,C003215,2024-04-11,Credit Card,Affiliate,Completed,767.82,64.98,99,801.84,553.58,248.26
O0011093,C002300,2024-09-11,UPI,Meta Ads,Completed,2111.53,185.69,99,2024.84,1388.84,636.0
O0011094,C002554,2026-03-19,PayPal,Meta Ads,Cancelled,1969.3,419.5,99,1648.8,1215.08,433.72
O0011095,C004740,2025-05-17,Wallet,Meta Ads,Completed,72057.76,4230.31,0,67827.45,34998.08,32829.37
O0011096,C002794,2024-02-29,UPI,Organic Search,Completed,2679.51,694.19,0,1985.32,1470.33,514.99
O0011097,C003191,2025-05-13,Credit Card,Google Ads,Completed,1713.96,107.14,99,1705.82,925.11,780.71
O0011098,C005065,2023-11-20,Debit Card,Email,Completed,3859.74,0.0,0,3859.74,1654.38,2205.36
O0011099,C000381,2023-04-05,Credit Card,Direct,Completed,2162.92,258.29,99,2003.63,1269.9,733.73
O0011100,C001975,2023-01-17,Credit Card,Referral,Processing,12021.54,1684.27,0,10337.27,6220.35,4116.92
O0011101,C001525,2025-01-04,PayPal,Organic Search,Completed,206126.56,42492.32,0,163634.24,114500.91,49133.33
O0011102,C000669,2024-12-02,UPI,Referral,Completed,2637.54,365.27,0,2272.28,1415.85,856.43
O0011103,C000701,2022-03-26,Credit Card,Affiliate,Completed,307.6,14.77,99,391.83,185.99,205.84
O0011104,C000755,2026-02-28,Debit Card,Organic Search,Completed,639.69,74.41,99,664.28,442.01,222.27
O0011105,C003498,2022-01-27,Wallet,Instagram,Completed,567.98,67.99,99,598.99,285.41,313.58
O0011106,C001813,2022-07-27,Cash on Delivery,Email,Completed,975.59,174.57,99,900.02,481.26,418.76
O0011107,C003337,2026-01-18,Credit Card,Google Ads,Completed,5462.44,662.97,0,4799.47,2953.42,1846.05
O0011108,C004758,2025-02-02,UPI,Meta Ads,Refunded,1129.53,43.54,99,1184.99,792.19,392.8
O0011109,C003194,2023-03-15,UPI,Google Ads,Completed,19477.87,4685.57,0,14792.3,14629.09,163.21
O0011110,C003544,2022-12-08,Credit Card,Organic Search,Completed,2738.07,132.04,0,2606.03,1304.54,1301.49
O0011111,C001311,2022-08-29,Debit Card,Email,Completed,40451.98,5370.85,0,35081.13,26209.4,8871.73
O0011112,C003775,2022-02-03,Credit Card,Google Ads,Completed,1850.46,0.0,99,1949.46,930.87,1018.59
O0011113,C000031,2025-07-03,Debit Card,Direct,Completed,97602.93,9955.92,0,87647.01,56543.85,31103.16
O0011114,C000704,2023-11-08,Debit Card,Meta Ads,Completed,210904.99,20685.13,0,190219.86,101860.76,88359.1
O0011115,C001525,2024-10-17,UPI,Meta Ads,Completed,17618.28,2454.3,0,15163.98,7401.67,7762.31
O0011116,C000552,2026-03-20,Cash on Delivery,Direct,Completed,1690.58,39.69,99,1749.89,993.74,756.15
O0011117,C003609,2023-06-18,Credit Card,Google Ads,Completed,2855.86,216.25,0,2639.61,1517.68,1121.93
O0011118,C004759,2026-04-03,Wallet,Meta Ads,Completed,511.35,21.05,99,589.3,252.47,336.83
O0011119,C002203,2026-08-22,Cash on Delivery,Google Ads,Cancelled,7018.78,1108.12,0,5910.66,3536.11,2374.55
O0011120,C002188,2023-09-23,UPI,Affiliate,Processing,1269.12,90.52,99,1277.6,801.15,476.45
O0011121,C004442,2022-11-25,Credit Card,Organic Search,Completed,402.8,57.32,99,444.48,208.57,235.91
O0011122,C004084,2024-04-19,UPI,Organic Search,Completed,8128.88,404.02,0,7724.86,4666.37,3058.49
O0011123,C001476,2023-11-24,Wallet,Organic Search,Completed,6935.28,1073.51,0,5861.78,2817.53,3044.25
O0011124,C003200,2025-05-13,Credit Card,Google Ads,Completed,34272.69,7743.42,0,26529.27,23763.42,2765.85
O0011125,C001874,2026-05-09,PayPal,Instagram,Completed,3786.43,60.95,0,3725.48,2668.33,1057.15
O0011126,C000870,2022-08-25,Debit Card,Affiliate,Completed,1554.27,89.19,99,1564.08,970.23,593.85
O0011127,C002518,2022-04-18,Credit Card,Meta Ads,Completed,15560.57,374.34,0,15186.23,11610.52,3575.71
O0011128,C000262,2022-02-08,UPI,Direct,Refunded,656.73,43.66,99,712.07,462.25,249.82
O0011129,C004781,2025-10-22,Credit Card,Direct,Cancelled,15305.1,2976.78,0,12328.32,6652.22,5676.1
O0011130,C003727,2022-05-25,Credit Card,Google Ads,Completed,7637.34,1447.31,0,6190.03,5197.69,992.34
O0011131,C004067,2023-06-26,UPI,Organic Search,Processing,2626.71,225.79,0,2400.92,1270.23,1130.69
O0011132,C004850,2025-11-12,UPI,Email,Completed,4832.46,318.78,0,4513.68,1987.99,2525.69
O0011133,C001899,2022-09-28,Credit Card,Meta Ads,Cancelled,948.93,152.2,99,895.73,523.86,371.87
O0011134,C004244,2022-02-03,UPI,Meta Ads,Completed,3738.99,346.44,0,3392.55,2252.19,1140.36
O0011135,C002643,2026-04-07,Debit Card,Referral,Returned,9011.26,236.38,0,8774.88,5964.25,2810.63
O0011136,C004894,2023-03-20,UPI,Meta Ads,Processing,370.89,62.75,99,407.14,189.3,217.84
O0011137,C000031,2024-04-15,Debit Card,Referral,Returned,30439.56,883.23,0,29556.33,17158.64,12397.69
O0011138,C004635,2025-11-11,Credit Card,Meta Ads,Processing,23526.81,2448.35,0,21078.46,11853.5,9224.96
O0011139,C004206,2022-01-03,Cash on Delivery,Affiliate,Processing,22183.83,4478.52,0,17705.31,15602.49,2102.82
O0011140,C004408,2025-08-29,UPI,Email,Completed,2319.25,204.12,99,2214.13,1319.47,894.66
O0011141,C000585,2023-03-27,Credit Card,Google Ads,Processing,49413.74,823.76,0,48589.98,28548.05,20041.93
O0011142,C003341,2025-06-17,UPI,Direct,Completed,68813.59,4831.2,0,63982.39,33440.04,30542.35
O0011143,C003799,2022-09-30,UPI,Direct,Completed,40454.93,595.16,0,39859.77,28086.31,11773.46
O0011144,C001961,2024-04-22,Debit Card,Google Ads,Completed,22183.83,2229.35,0,19954.48,15602.49,4351.99
O0011145,C000615,2025-03-15,UPI,Meta Ads,Completed,15575.95,1036.88,0,14539.07,10105.34,4433.73
O0011146,C004431,2025-06-18,Debit Card,Instagram,Completed,1618.9,204.66,99,1513.24,1051.08,462.16
O0011147,C000168,2026-06-16,Cash on Delivery,Meta Ads,Completed,7855.18,287.5,0,7567.68,4902.16,2665.52
O0011148,C002837,2024-02-23,UPI,Direct,Completed,5016.09,925.5,0,4090.59,3657.41,433.18
O0011149,C001515,2025-04-01,UPI,Affiliate,Processing,121850.26,7206.56,0,114643.7,89479.4,25164.3
O0011150,C002890,2025-06-14,Cash on Delivery,Direct,Completed,707.46,94.44,99,712.02,505.53,206.49
O0011151,C001219,2023-06-19,Credit Card,Affiliate,Completed,229.58,24.04,99,304.54,147.3,157.24
O0011152,C001548,2026-02-15,Credit Card,Affiliate,Completed,30205.71,3692.35,0,26513.36,19865.01,6648.35
O0011153,C004473,2025-09-23,UPI,Instagram,Processing,13161.81,3444.25,0,9717.56,9161.7,555.86
O0011154,C003345,2026-02-06,UPI,Instagram,Completed,29131.79,1370.26,0,27761.53,16141.36,11620.17
O0011155,C001212,2023-05-31,UPI,Meta Ads,Completed,4262.75,372.66,0,3890.09,2106.78,1783.31
O0011156,C003751,2023-12-14,Credit Card,Email,Processing,778.29,77.3,99,799.99,319.15,480.84
O0011157,C003553,2024-07-29,Wallet,Instagram,Completed,1604.08,294.07,99,1409.01,1022.98,386.03
O0011158,C001900,2026-02-11,PayPal,Direct,Completed,1778.22,195.69,99,1681.53,1056.0,625.53
O0011159,C000577,2023-02-21,Debit Card,Email,Completed,374.0,53.01,99,419.99,226.1,193.89
O0011160,C004627,2023-06-26,Debit Card,Organic Search,Cancelled,14923.29,199.36,0,14723.93,8656.35,6067.58
O0011161,C005099,2025-08-19,Debit Card,Meta Ads,Completed,322.08,53.45,99,367.63,204.22,163.41
O0011162,C001635,2022-11-01,UPI,Email,Returned,7367.62,134.45,0,7233.17,3954.98,3278.19
O0011163,C001601,2022-06-28,UPI,Instagram,Completed,10405.17,0.0,0,10405.17,5753.67,4651.5
O0011164,C002869,2025-12-08,UPI,Affiliate,Completed,17330.2,3699.82,0,13630.38,6841.82,6788.56
O0011165,C002323,2023-12-23,Cash on Delivery,Organic Search,Completed,23527.23,2234.86,0,21292.38,9887.13,11405.25
O0011166,C004512,2024-11-22,UPI,Email,Completed,2582.0,334.95,0,2247.05,1316.61,930.44
O0011167,C000550,2024-09-03,Debit Card,Email,Completed,763.58,119.68,99,742.9,380.33,362.57
O0011168,C001422,2024-11-06,UPI,Email,Completed,17893.58,3736.81,0,14156.77,9602.88,4553.89
O0011169,C004047,2023-06-10,UPI,Direct,Processing,21372.78,341.94,0,21030.84,13800.48,7230.36
O0011170,C003813,2024-11-08,UPI,Affiliate,Processing,1025.88,246.32,99,878.56,424.89,453.67
O0011171,C003214,2025-11-17,UPI,Google Ads,Completed,1196.08,116.73,99,1178.36,571.8,606.56
O0011172,C003094,2026-07-14,Credit Card,Organic Search,Cancelled,661.07,0.0,99,760.07,478.27,281.8
O0011173,C005137,2022-03-29,UPI,Organic Search,Completed,8422.25,1344.68,0,7077.57,5786.39,1291.18
O0011174,C005073,2023-02-18,Credit Card,Referral,Completed,1005.14,137.84,99,966.3,551.46,414.84
O0011175,C000002,2024-02-02,Debit Card,Organic Search,Completed,13000.26,0.0,0,13000.26,8451.02,4549.24
O0011176,C000934,2022-09-07,Wallet,Email,Completed,5579.58,818.39,0,4761.19,4074.58,686.61
O0011177,C000738,2022-08-19,UPI,Email,Completed,1806.66,316.52,99,1589.14,1146.12,443.02
O0011178,C003670,2024-09-23,UPI,Meta Ads,Completed,6726.32,1415.99,0,5310.33,4630.54,679.79
O0011179,C000182,2023-11-21,Credit Card,Google Ads,Completed,5382.37,634.21,0,4748.16,2823.75,1924.41
O0011180,C000127,2025-08-03,Credit Card,Direct,Completed,8998.39,1019.72,0,7978.67,5634.66,2344.01
O0011181,C001970,2022-06-10,Credit Card,Affiliate,Completed,5752.15,956.49,0,4795.66,3529.93,1265.73
O0011182,C002300,2024-02-05,Credit Card,Meta Ads,Processing,9129.21,1615.53,0,7513.68,4673.13,2840.55
O0011183,C000828,2023-02-25,Cash on Delivery,Direct,Completed,19129.83,930.95,0,18198.88,10780.21,7418.67
O0011184,C002802,2025-02-10,Credit Card,Google Ads,Completed,3476.88,624.85,0,2852.03,2041.17,810.86
O0011185,C000031,2024-02-21,Cash on Delivery,Organic Search,Completed,4184.22,875.44,0,3308.78,2915.49,393.29
O0011186,C000031,2023-02-12,Credit Card,Organic Search,Completed,284.02,49.91,99,333.11,142.2,190.91
O0011187,C004059,2025-03-24,Credit Card,Meta Ads,Completed,8129.58,0.0,0,8129.58,4781.04,3348.54
O0011188,C001901,2024-12-20,UPI,Instagram,Completed,5427.64,941.95,0,4485.68,2221.8,2263.88
O0011189,C000627,2025-03-20,Credit Card,Instagram,Completed,3141.54,232.91,0,2908.63,1662.66,1245.97
O0011190,C000250,2026-08-23,Credit Card,Email,Completed,7648.37,486.18,0,7162.19,4939.56,2222.63
O0011191,C000945,2024-08-29,Cash on Delivery,Direct,Completed,2074.8,0.0,99,2173.8,1419.71,754.09
O0011192,C001109,2026-03-01,Debit Card,Google Ads,Completed,2815.47,240.45,0,2575.02,1691.46,883.56
O0011193,C002029,2025-09-04,Credit Card,Email,Completed,4464.32,608.2,0,3856.12,2748.04,1108.08
O0011194,C005159,2026-03-07,Cash on Delivery,Direct,Refunded,7064.23,800.03,0,6264.2,4797.15,1467.05
O0011195,C003582,2024-05-13,Wallet,Organic Search,Completed,2145.36,158.39,99,2085.97,1442.52,643.45
O0011196,C003659,2022-11-23,Credit Card,Direct,Completed,11721.6,1944.07,0,9777.53,6025.17,3752.36
O0011197,C004354,2025-09-12,Credit Card,Google Ads,Processing,229.58,27.69,99,300.89,147.3,153.59
O0011198,C002953,2025-06-05,Debit Card,Direct,Completed,919.78,141.64,99,877.14,590.12,287.02
O0011199,C004500,2026-02-20,Cash on Delivery,Organic Search,Cancelled,20372.0,4997.88,0,15374.12,13395.38,1978.74
O0011200,C000036,2024-12-01,Credit Card,Instagram,Completed,11870.25,1091.5,0,10778.74,6823.95,3954.79
O0011201,C001113,2023-02-17,Credit Card,Referral,Completed,11256.29,2364.23,0,8892.06,7409.57,1482.49
O0011202,C000106,2022-04-04,Credit Card,Instagram,Completed,18655.29,1794.89,0,16860.4,12437.24,4423.16
O0011203,C002300,2023-05-29,UPI,Referral,Completed,1695.36,0.0,99,1794.36,981.33,813.03
O0011204,C003191,2022-11-21,PayPal,Google Ads,Completed,11215.72,1245.13,0,9970.59,6571.48,3399.11
O0011205,C000934,2022-05-11,Debit Card,Referral,Completed,19081.73,680.21,0,18401.52,10278.33,8123.19
O0011206,C003625,2026-04-26,UPI,Affiliate,Completed,8161.68,1164.65,0,6997.03,5700.18,1296.85
O0011207,C001331,2023-12-26,Cash on Delivery,Meta Ads,Completed,5680.79,642.31,0,5038.49,3243.66,1794.83
O0011208,C000618,2026-01-26,UPI,Instagram,Completed,1477.24,0.0,99,1576.24,870.63,705.61
O0011209,C003191,2023-06-08,Cash on Delivery,Meta Ads,Completed,24542.14,1879.84,0,22662.3,18533.12,4129.18
O0011210,C004312,2023-12-29,Cash on Delivery,Google Ads,Completed,6093.73,741.56,0,5352.17,2289.54,3062.63
O0011211,C000111,2024-07-31,UPI,Meta Ads,Returned,27595.91,5375.9,0,22220.01,19963.31,2256.7
O0011212,C000031,2024-09-06,PayPal,Google Ads,Completed,17494.81,2391.56,0,15103.25,10699.23,4404.02
O0011213,C003368,2024-12-20,Wallet,Instagram,Completed,6712.33,486.36,0,6225.97,2804.8,3421.17
O0011214,C000768,2023-07-04,Debit Card,Direct,Cancelled,14062.07,1615.69,0,12446.38,10277.33,2169.05
O0011215,C003341,2026-05-11,Wallet,Direct,Completed,11505.52,383.03,0,11122.49,6987.54,4134.95
O0011216,C001562,2022-09-30,Credit Card,Direct,Completed,639.69,47.45,99,691.24,442.01,249.23
O0011217,C000714,2023-02-25,Credit Card,Meta Ads,Processing,2949.94,339.88,0,2610.06,1574.94,1035.12
O0011218,C002029,2025-05-05,Credit Card,Direct,Returned,120247.37,23768.26,0,96479.11,66169.16,30309.95
O0011219,C002468,2022-02-14,Credit Card,Instagram,Completed,27181.1,1905.91,0,25275.19,18031.88,7243.31
O0011220,C004097,2023-05-30,Cash on Delivery,Referral,Processing,544.63,62.17,99,581.46,397.59,183.87
O0011221,C001602,2023-06-09,Debit Card,Organic Search,Completed,38283.96,679.23,0,37604.73,23644.76,13959.97
O0011222,C000031,2024-03-24,UPI,Meta Ads,Completed,4760.73,290.85,0,4469.88,2289.54,2180.34
O0011223,C004206,2025-03-05,Wallet,Email,Cancelled,887.0,28.72,99,957.28,443.14,514.14
O0011224,C001263,2022-01-30,Credit Card,Email,Completed,517.75,47.27,99,569.48,313.32,256.16
O0011225,C000560,2023-11-07,Debit Card,Organic Search,Completed,32310.14,6118.58,0,26191.56,16421.29,9770.27
O0011226,C000571,2023-06-21,Debit Card,Email,Returned,1669.23,258.3,99,1509.93,1093.9,416.03
O0011227,C004330,2022-09-24,UPI,Email,Completed,1214.87,90.11,99,1223.76,658.77,564.99
