order_id,product_id,quantity,unit_price,discount,line_revenue,cost
O0015603,P00078,3,938.49,260.37,2555.1,1691.46
O0015604,P00047,3,347.24,85.02,956.7,512.58
O0015605,P00588,2,4549.62,1290.64,7808.6,4966.1
O0015606,P00398,3,509.63,233.2,1723.78,1080.21
O0015606,P00428,3,331.9,151.88,1122.62,700.35
O0015606,P00322,1,2231.08,340.31,2515.47,1566.3
O0015607,P00132,3,2283.06,1112.09,5737.09,3730.38
O0015608,P00254,2,1472.7,186.59,2758.81,2030.36
O0015608,P00582,2,774.55,98.13,1450.97,978.46
O0015609,P00452,2,8573.01,3231.06,13914.96,10769.08
O0015610,P00200,3,462.06,148.82,1237.36,762.6
O0015611,P00346,2,477.73,84.15,871.31,535.64
O0015611,P00248,3,1476.35,390.08,4038.97,2240.4
O0015612,P00015,2,591.63,157.07,1026.19,773.88
O0015612,P00241,3,8290.29,3301.41,21569.46,17741.82
O0015613,P00172,2,12069.24,2103.4,22035.08,13199.14
O0015614,P00490,2,4426.39,1171.57,7681.21,5409.58
O0015615,P00247,1,154.32,5.13,149.19,98.15
O0015615,P00154,2,5737.24,381.67,11092.81,7980.78
O0015616,P00419,3,297.07,129.79,761.42,576.0
O0015616,P00583,1,1402.29,204.21,1198.08,718.84
O0015617,P00268,1,4750.45,255.17,4495.28,2301.64
O0015618,P00133,2,1401.66,371.93,2431.39,1882.5
O0015619,P00452,3,8573.01,4467.64,21251.39,16153.62
O0015619,P00088,2,181.42,63.03,299.81,192.76
O0015620,P00066,2,684.29,266.39,1485.39,988.3
O0015621,P00441,3,5220.95,2150.86,13511.99,9014.94
O0015622,P00101,3,327.78,146.06,837.28,653.82
O0015622,P00587,2,1424.53,423.19,2425.87,1991.42
O0015623,P00585,2,34140.13,13046.26,74352.47,33094.9
O0015624,P00426,3,1186.9,1132.07,3425.62,2505.57
O0015624,P00115,1,200.27,63.67,192.67,99.2
O0015625,P00360,3,571.57,468.95,1725.88,1210.71
O0015626,P00230,2,2432.59,232.98,4632.2,2762.0
O0015627,P00037,2,2352.6,927.9,3777.3,3521.26
O0015628,P00221,3,2378.04,655.67,6478.45,4955.28
O0015629,P00210,2,841.76,186.89,1968.02,1190.24
O0015629,P00134,3,270.56,90.1,948.85,542.1
O0015630,P00089,2,13333.49,1562.07,25104.91,19409.1
O0015631,P00558,2,909.52,231.62,1587.42,912.7
O0015632,P00062,3,1849.05,562.54,6537.81,3575.88
O0015633,P00049,3,6678.16,299.87,19734.61,12800.4
O0015633,P00537,3,4736.01,212.66,13995.37,7007.52
O0015634,P00479,3,265.58,40.76,755.98,435.45
O0015634,P00593,3,15717.98,2412.1,44741.84,30147.96
O0015635,P00252,1,1562.49,312.91,1687.08,909.86
O0015635,P00278,1,193.93,38.84,209.39,109.41
O0015636,P00446,1,812.45,8.15,804.3,390.7
O0015636,P00327,1,966.97,9.7,957.27,586.65
O0015637,P00291,3,1005.14,604.87,3254.87,1654.38
O0015637,P00448,1,466.32,93.54,503.35,301.9
O0015638,P00278,1,193.93,39.69,154.24,109.41
O0015639,P00334,1,717.53,124.6,592.93,386.87
O0015640,P00009,2,9882.27,1499.63,18264.91,11147.16
O0015640,P00568,2,571.32,86.7,1055.94,616.74
O0015641,P00598,1,61.75,9.33,52.42,44.97
O0015641,P00555,2,285.28,86.19,484.37,418.82
O0015642,P00056,1,4546.34,388.07,4158.27,2408.72
O0015642,P00417,3,1996.16,511.17,5477.31,3080.73
O0015643,P00382,1,246.37,41.14,205.23,149.22
O0015644,P00523,2,1154.41,198.22,2110.6,1333.88
O0015644,P00254,3,1472.7,379.31,4038.79,3045.54
O0015645,P00128,2,1447.05,786.66,2107.44,2169.74
O0015646,P00523,3,1154.41,573.22,2890.01,2000.82
O0015647,P00483,3,967.08,618.74,2282.5,1419.66
O0015647,P00327,1,966.97,206.22,760.75,586.65
O0015648,P00272,2,2512.75,382.57,4642.93,3776.6
O0015649,P00088,3,181.42,45.49,498.77,289.14
O0015650,P00469,2,1552.59,367.38,2737.8,2354.66
O0015651,P00380,2,3229.71,448.94,6010.48,4019.46
O0015651,P00237,2,637.95,88.68,1187.22,632.32
O0015651,P00047,2,347.24,48.27,646.21,341.72
O0015652,P00044,3,4351.12,1719.35,11334.01,6732.18
O0015653,P00458,3,8054.25,2707.05,21455.7,16340.25
O0015654,P00551,2,311.48,34.88,588.08,381.2
O0015654,P00117,1,661.07,37.01,624.06,478.27
O0015654,P00156,3,2206.39,370.56,6248.61,4768.95
O0015655,P00489,1,3980.51,418.8,3561.71,2029.91
O0015655,P00150,3,2033.44,641.82,5458.5,4598.91
O0015655,P00137,1,4435.04,466.62,3968.42,2624.85
O0015656,P00068,2,1194.63,345.25,2044.01,1438.02
O0015657,P00383,2,544.03,136.31,951.75,660.52
O0015658,P00337,2,19533.4,0.0,39066.8,22829.8
O0015658,P00174,2,767.82,0.0,1535.64,1107.16
O0015659,P00186,2,742.48,193.91,1291.05,1095.56
O0015659,P00461,1,1234.7,161.23,1073.47,931.53
O0015660,P00064,1,733.13,85.13,648.0,415.7
O0015661,P00431,1,230.47,36.89,193.58,129.37
O0015661,P00152,3,2567.24,1232.62,6469.1,4055.91
O0015661,P00262,1,368.54,58.98,309.56,271.4
O0015662,P00537,1,4736.01,668.97,5393.12,2335.84
O0015663,P00420,3,8680.78,3542.27,29791.93,18478.53
O0015663,P00102,1,174.64,23.75,199.78,109.05
O0015664,P00205,1,3297.48,146.75,3150.73,2452.31
O0015664,P00336,3,2488.04,332.19,7131.93,4426.71
O0015665,P00134,2,270.56,63.34,477.78,361.4
O0015666,P00029,1,493.19,48.91,582.38,321.73
O0015666,P00179,1,425.93,42.24,502.95,274.08
O0015667,P00182,1,267.18,53.43,213.75,145.31
O0015668,P00280,1,395.27,91.88,303.39,278.14
O0015669,P00352,3,307.6,101.59,1079.6,557.97
O0015670,P00035,1,550.79,4.58,546.21,313.53
O0015670,P00355,3,254.16,6.33,756.15,443.85
O0015671,P00276,3,1017.16,273.88,2777.6,2139.75
O0015672,P00279,2,1662.74,511.47,2814.01,2194.06
O0015673,P00395,1,1538.36,253.41,1284.95,1118.91
O0015674,P00180,1,15835.87,1512.98,14322.89,11692.13
O0015674,P00273,2,4282.77,818.36,7747.18,5922.74
O0015675,P00338,3,2977.07,476.07,8455.14,4667.22
O0015676,P00246,3,96.43,27.67,342.62,201.72
O0015676,P00253,1,2263.51,216.52,2680.77,1371.96
O0015677,P00356,2,556.85,168.86,1256.68,803.12
O0015678,P00290,3,1318.16,362.59,3591.89,2830.89
O0015679,P00244,2,1081.46,121.47,2041.45,1269.9
O0015679,P00304,2,1405.01,157.81,2652.21,1358.68
O0015680,P00045,2,1427.93,565.86,3089.64,1517.68
O0015680,P00441,1,5220.95,1034.48,5648.33,3004.98
O0015680,P00278,1,193.93,38.43,209.8,109.41
O0015681,P00155,2,1985.46,176.98,3793.94,2508.08
O0015681,P00196,1,351.7,15.68,336.02,228.78
O0015681,P00294,3,1393.85,186.37,3995.18,2952.96
O0015681,P00593,3,15717.98,2101.62,45052.32,30147.96
O0015682,P00600,2,2827.62,924.77,4730.47,3763.6
O0015683,P00158,1,1456.57,305.74,1558.67,942.74
O0015683,P00074,3,2211.57,1392.63,7099.8,5017.92
O0015684,P00143,1,260.52,0.0,260.52,190.27
O0015685,P00528,3,1007.74,349.05,3520.67,2132.4
O0015686,P00442,3,1660.56,990.65,3991.03,2461.98
O0015686,P00386,1,1158.96,230.47,928.49,680.39
O0015686,P00237,2,637.95,253.72,1022.18,632.32
O0015687,P00386,2,1158.96,523.19,2443.75,1360.78
O0015688,P00567,1,429.21,84.15,345.06,243.01
O0015689,P00004,3,12776.37,590.91,37738.2,25222.23
O0015689,P00415,3,145.86,6.75,430.83,278.22
O0015689,P00416,1,656.73,10.12,646.61,462.25
O0015690,P00137,3,4435.04,1659.86,11645.26,7874.55
O0015690,P00127,1,211.34,26.37,184.97,146.12
O0015691,P00297,2,56891.1,14585.04,99197.16,69331.26
O0015692,P00114,2,718.81,147.93,1692.22,792.28
O0015693,P00358,2,423.04,97.88,748.2,534.1
O0015693,P00444,1,3777.5,437.01,3340.49,1903.18
O0015694,P00164,3,2427.26,473.7,8846.98,3615.66
O0015694,P00050,1,446.69,29.06,542.7,321.14
O0015694,P00380,3,3229.71,630.31,11771.78,6029.19
O0015694,P00122,1,7577.35,492.93,9206.08,5505.53
O0015695,P00376,3,4636.57,1346.86,12562.85,7393.95
O0015696,P00059,3,230.4,3.83,880.9,372.84
O0015696,P00074,2,2211.57,24.53,5637.09,3345.28
O0015697,P00114,3,718.81,66.54,2089.89,1188.42
O0015697,P00374,2,714.05,44.07,1384.03,1023.36
O0015698,P00038,2,1655.58,606.08,3632.21,1789.42
O0015699,P00322,1,2231.08,414.89,1816.19,1566.3
O0015699,P00542,1,845.29,157.19,688.1,496.87
O0015699,P00021,3,1394.74,778.09,3406.13,2915.49
O0015699,P00386,1,1158.96,215.52,943.44,680.39
O0015700,P00175,1,449.16,127.53,321.63,315.75
O0015701,P00512,1,2332.66,10.76,2321.9,1213.98
O0015702,P00315,2,276.47,0.0,552.94,357.56
O0015703,P00144,3,447.47,286.97,1431.32,788.94
O0015703,P00274,2,410.28,175.41,874.91,619.34
O0015704,P00047,1,347.24,99.43,345.04,170.86
O0015704,P00551,3,311.48,267.57,928.52,571.8
O0015705,P00347,2,474.07,0.0,1213.62,542.56
O0015705,P00440,1,4948.64,0.0,6334.26,2618.83
O0015705,P00474,1,1691.77,0.0,2165.47,913.21
O0015706,P00476,1,510.84,53.63,600.24,358.66
O0015706,P00594,1,570.33,59.88,670.14,365.98
O0015707,P00066,2,684.29,62.06,1306.52,988.3
O0015708,P00282,3,7394.61,3720.53,24674.77,15602.49
O0015708,P00554,2,558.21,187.24,1241.78,799.6
O0015708,P00353,2,36712.93,12314.52,81670.58,51979.08
O0015709,P00278,3,193.93,182.76,561.93,328.23
O0015709,P00077,1,2218.97,697.04,2143.24,1093.8
O0015710,P00529,3,8900.55,1326.49,25375.16,14759.22
O0015711,P00014,2,522.01,105.07,938.95,556.36
O0015712,P00048,1,236.2,0.0,302.34,144.18
O0015712,P00185,2,67783.39,0.0,173525.48,84148.6
O0015712,P00386,3,1158.96,0.0,4450.41,2041.17
O0015713,P00541,3,3356.24,861.1,9207.62,7527.6
O0015713,P00091,2,235.53,40.29,430.77,337.1
O0015714,P00174,1,767.82,112.85,654.97,553.58
O0015714,P00166,1,274.45,40.34,234.11,177.0
O0015714,P00201,3,17261.31,7610.71,44173.22,32363.49
O0015715,P00454,1,883.47,117.49,765.98,451.15
O0015716,P00112,3,628.03,17.03,1867.06,1241.22
O0015716,P00264,2,1272.56,23.01,2522.11,1536.62
O0015717,P00123,3,227.67,115.42,567.59,343.83
O0015717,P00013,3,787.31,399.12,1962.81,1597.23
O0015718,P00507,3,817.55,150.61,2302.04,1323.54
O0015718,P00325,1,7728.9,474.62,7254.28,4007.74
O0015718,P00288,3,4130.13,760.87,11629.52,7312.53
O0015719,P00542,3,845.29,288.8,2247.07,1490.61
O0015719,P00535,2,432.94,98.61,767.27,417.52
O0015720,P00321,3,24049.24,17200.01,54947.71,44556.84
O0015721,P00014,2,522.01,109.27,934.75,556.36
O0015722,P00280,1,395.27,78.63,316.64,278.14
O0015723,P00210,1,841.76,173.84,667.92,595.12
O0015723,P00396,3,4068.64,2520.7,9685.22,6000.99
O0015723,P00586,2,3775.36,1559.33,5991.39,3975.98
O0015723,P00523,1,1154.41,238.4,916.01,666.94
O0015724,P00485,2,8499.66,2533.15,14466.17,9497.24
O0015724,P00142,1,89.57,13.35,76.22,47.1
O0015725,P00570,1,8048.76,1768.91,6279.85,5932.64
O0015725,P00533,3,5752.76,3792.92,13465.36,10481.31
O0015726,P00090,1,1309.04,0.0,1309.04,821.05
O0015726,P00125,3,1369.16,0.0,4107.48,2443.17
O0015726,P00383,2,544.03,0.0,1088.06,660.52
O0015727,P00281,1,71235.95,4645.52,66590.43,53089.05
O0015728,P00213,2,7249.1,1163.61,13334.59,9779.48
O0015728,P00433,3,53622.16,12910.97,147955.51,107831.4
O0015728,P00101,2,327.78,52.61,602.95,435.88
O0015729,P00282,1,7394.61,806.35,6588.26,5200.83
O0015730,P00345,1,15784.96,1240.14,14544.82,7885.38
O0015731,P00562,2,6945.23,1247.96,16531.83,10429.64
O0015731,P00159,1,518.09,46.55,616.61,323.41
O0015732,P00291,1,1005.14,170.69,834.45,551.46
O0015732,P00519,2,128.6,43.68,213.52,165.78
O0015732,P00503,1,121.12,20.57,100.55,64.43
O0015732,P00147,1,4041.11,686.24,3354.87,2500.65
O0015733,P00465,3,3840.5,1334.69,10186.81,6509.34
O0015734,P00089,1,13333.49,292.66,16774.21,9704.55
O0015735,P00075,2,719.16,99.25,1741.79,1006.72
O0015736,P00481,1,6609.77,845.65,5764.12,3916.84
O0015737,P00381,2,316.31,38.35,594.27,349.24
O0015737,P00369,3,4387.27,797.94,12363.87,9161.7
O0015738,P00222,2,840.94,97.08,1584.8,1207.26
O0015738,P00016,3,881.76,152.7,2492.58,1770.18
O0015739,P00107,2,283.86,88.37,479.35,414.28
O0015739,P00036,3,4262.77,1990.62,10797.69,9073.35
O0015739,P00212,1,8665.96,1348.94,7317.02,4447.35
O0015740,P00362,1,544.02,60.74,483.28,323.4
O0015741,P00353,2,36712.93,25043.52,68941.58,51979.08
O0015741,P00029,1,493.19,168.21,463.07,321.73
O0015742,P00063,3,416.2,184.5,1064.1,771.66
O0015743,P00136,3,4211.94,1496.84,11138.98,6980.94
O0015743,P00257,1,7632.42,904.14,6728.28,3846.8
O0015743,P00519,3,128.6,45.7,340.1,248.67
O0015744,P00076,1,2261.28,174.09,2087.19,1095.84
O0015744,P00425,2,1969.3,303.22,3635.38,2430.16
O0015745,P00541,2,3356.24,69.67,6642.81,5018.4
O0015746,P00468,1,7038.98,205.57,8804.32,3985.8
O0015747,P00270,1,161.68,33.25,128.43,98.37
O0015748,P00262,3,368.54,83.85,1021.77,814.2
O0015749,P00456,3,5418.19,4508.38,11746.19,8452.59
O0015749,P00214,3,142.01,118.16,307.87,213.3
O0015749,P00470,2,800.15,443.86,1156.44,1214.92
O0015750,P00069,3,9839.28,5013.96,24503.88,22381.14
O0015751,P00310,3,2014.32,689.84,5353.12,3524.76
O0015752,P00102,2,174.64,16.88,332.4,218.1
O0015753,P00125,1,1369.16,105.93,1263.23,814.39
O0015753,P00377,3,68689.91,15943.43,190126.3,130778.01
O0015754,P00438,3,190.8,98.19,474.21,336.72
O0015755,P00503,1,121.12,19.17,135.86,64.43
O0015756,P00064,2,733.13,77.2,1799.61,831.4
O0015756,P00192,3,594.95,93.97,2190.63,1044.03
O0015757,P00149,2,9152.76,2032.27,16273.25,11793.64
O0015757,P00143,3,260.52,86.77,694.79,570.81
O0015758,P00427,2,1146.53,193.12,2099.94,1400.1
O0015758,P00151,2,1824.65,307.34,3341.96,2497.88
O0015759,P00082,1,8998.39,183.13,8815.26,5634.66
O0015759,P00125,1,1369.16,27.86,1341.3,814.39
O0015759,P00187,1,3674.29,74.78,3599.51,2680.45
O0015760,P00226,2,4064.79,959.55,7170.03,4781.04
O0015761,P00153,1,2784.61,423.08,3141.23,1901.57
O0015762,P00295,3,184.52,42.29,666.27,367.74
O0015763,P00422,3,296.76,66.02,824.26,486.18
O0015763,P00009,3,9882.27,2198.39,27448.42,16720.74
O0015764,P00245,1,3043.07,141.71,2901.36,1557.71
O0015764,P00060,2,602.22,56.09,1148.35,764.08
O0015764,P00540,1,6679.68,311.05,6368.63,4996.0
O0015765,P00410,3,467.9,186.61,1217.09,1027.74
O0015766,P00516,2,1002.54,17.39,1987.69,1412.16
O0015766,P00565,2,9571.34,166.05,18976.63,10058.06
O0015767,P00574,3,852.53,292.23,2265.36,1826.73
O0015767,P00045,3,1427.93,489.47,3794.32,2276.52
O0015768,P00448,3,466.32,79.2,1319.76,905.7
O0015769,P00014,2,522.01,45.39,998.63,556.36
O0015770,P00194,3,2445.22,228.89,7106.77,4632.24
O0015770,P00524,2,3586.9,223.84,6949.96,3512.04
O0015771,P00212,1,8665.96,296.92,8369.04,4447.35
O0015772,P00267,2,645.76,154.58,1136.94,747.84
O0015773,P00263,1,678.48,66.7,801.75,455.12
O0015774,P00562,3,6945.23,0.0,20835.69,15644.46
O0015775,P00154,1,5737.24,736.94,5000.3,3990.39
O0015775,P00404,1,310.31,39.86,270.45,154.23
O0015775,P00499,1,3535.51,454.13,3081.38,2168.2
O0015776,P00399,3,1324.23,677.69,3295.0,2718.51
O0015776,P00491,2,1091.13,372.27,1809.99,1356.78
O0015776,P00377,2,68689.91,23435.28,113944.54,87185.34
O0015777,P00193,3,2505.2,225.66,9394.31,4161.72
O0015777,P00405,2,4085.07,245.31,10212.47,5919.42
O0015778,P00274,1,410.28,40.27,484.89,309.67
O0015778,P00073,2,32534.31,6386.94,76900.89,37695.9
O0015779,P00402,2,418.67,166.24,905.56,510.46
O0015779,P00013,2,787.31,312.61,1702.91,1064.82
O0015780,P00600,2,2827.62,1238.17,4417.07,3763.6
O0015781,P00127,2,211.34,51.31,489.72,292.24
O0015781,P00494,3,266.11,96.91,924.95,478.95
O0015781,P00028,3,677.93,246.88,2356.37,1317.51
O0015782,P00351,2,1141.94,242.84,2041.04,1346.56
O0015783,P00589,2,576.58,187.87,1288.18,556.66
O0015783,P00012,1,979.63,159.59,1094.33,661.13
O0015784,P00227,2,391.66,105.52,677.8,438.4
O0015784,P00423,1,1950.44,262.74,1687.7,1245.61
O0015785,P00573,3,1449.34,653.98,3694.04,2269.44
O0015786,P00592,2,291.8,131.36,615.65,304.3
O0015787,P00407,3,1622.94,796.84,4071.98,2378.88
O0015787,P00435,2,3333.91,1091.27,5576.55,3967.6
O0015787,P00586,1,3775.36,617.88,3157.48,1987.99
O0015788,P00059,1,230.4,52.83,242.08,124.28
O0015789,P00477,1,794.43,68.42,726.01,509.17
O0015789,P00474,1,1691.77,145.7,1546.07,913.21
O0015790,P00036,3,4262.77,2450.2,10338.11,9073.35
O0015791,P00236,2,14601.37,1227.74,27975.0,17712.16
O0015791,P00570,1,8048.76,338.39,7710.37,5932.64
O0015792,P00576,1,160.79,0.57,160.22,78.85
O0015793,P00192,2,594.95,28.86,1161.04,696.02
O0015794,P00511,1,1631.89,370.28,1718.54,1054.47
O0015794,P00461,2,1234.7,560.31,2600.52,1863.06
O0015795,P00079,1,123.63,4.09,119.54,63.1
O0015796,P00010,1,4868.04,352.85,4515.19,3163.64
O0015796,P00246,2,96.43,13.98,178.88,134.48
O0015797,P00315,1,276.47,27.05,249.42,178.78
O0015798,P00056,1,4546.34,199.35,4346.99,2408.72
O0015799,P00570,2,8048.76,0.0,16097.52,11865.28
O0015800,P00185,1,67783.39,5757.81,62025.58,42074.3
O0015801,P00111,2,187.9,38.92,336.88,260.06
O0015802,P00243,3,581.77,68.28,1677.03,1118.55
O0015803,P00397,1,7832.61,1082.25,6750.36,5326.16
O0015804,P00020,2,5674.3,3557.18,7791.42,6445.86
O0015805,P00168,3,6039.85,1450.7,16668.85,9759.93
O0015806,P00118,3,261.1,161.22,622.08,381.6
O0015806,P00115,1,200.27,41.22,159.05,99.2
O0015807,P00591,3,543.92,0.0,1631.76,1213.89
O0015807,P00134,1,270.56,0.0,270.56,180.7
O0015807,P00592,3,291.8,0.0,875.4,456.45
O0015808,P00426,1,1186.9,261.87,925.03,835.19
O0015809,P00372,3,440.55,6.28,1315.37,978.63
O0015810,P00232,3,2812.02,1181.3,7254.76,5948.13
O0015811,P00350,2,535.98,179.84,1192.27,798.24
O0015811,P00265,3,28140.86,14163.03,93897.87,46093.86
O0015812,P00095,3,873.36,297.29,2322.79,1779.63
O0015812,P00220,1,802.04,91.01,711.03,511.49
O0015812,P00331,1,189.79,21.53,168.26,100.13
O0015812,P00437,1,647.42,73.46,573.96,400.94
O0015813,P00291,1,1005.14,169.29,1117.29,551.46
O0015813,P00510,2,1436.91,484.03,3194.46,2160.8
O0015814,P00075,3,719.16,193.85,1963.63,1510.08
O0015815,P00323,3,197.47,77.4,515.01,381.42
O0015815,P00318,3,392.23,153.73,1022.96,793.2
O0015816,P00127,3,211.34,139.73,494.29,438.36
O0015817,P00024,1,941.49,209.61,731.88,476.4
O0015817,P00413,2,1474.97,656.76,2293.18,1574.94
O0015817,P00131,1,242.95,54.09,188.86,173.92
O0015818,P00157,1,437.21,60.41,376.8,263.99
O0015819,P00595,3,1215.0,0.0,3645.0,2543.01
O0015819,P00070,2,65.84,0.0,131.68,81.44
O0015820,P00255,2,2145.36,499.86,3790.86,2885.04
O0015821,P00357,2,481.88,2.8,1230.81,683.92
O0015822,P00070,1,65.84,10.51,73.77,40.72
O0015822,P00037,2,2352.6,750.93,5271.73,3521.26
O0015823,P00574,2,852.53,0.0,1705.06,1217.82
O0015823,P00004,2,12776.37,0.0,25552.74,16814.82
O0015824,P00470,3,800.15,754.21,2318.37,1822.38
O0015825,P00166,2,274.45,45.04,503.86,354.0
O0015825,P00582,2,774.55,127.12,1421.98,978.46
O0015825,P00112,3,628.03,154.61,1729.48,1241.22
O0015826,P00398,2,509.63,141.33,877.93,720.14
O0015827,P00378,2,2432.01,473.38,4390.64,2709.74
O0015828,P00177,3,10372.48,8337.27,22780.17,21320.07
O0015829,P00485,2,8499.66,2263.92,14735.4,9497.24
O0015830,P00396,1,4068.64,56.1,4012.54,2000.33
O0015831,P00578,3,2212.57,770.3,5867.41,4624.98
O0015831,P00172,3,12069.24,4201.89,32005.83,19798.71
O0015831,P00256,1,1628.36,188.97,1439.39,1217.06
O0015832,P00523,1,1154.41,197.98,956.43,666.94
O0015833,P00157,2,437.21,133.07,986.18,527.98
O0015833,P00226,1,4064.79,618.6,4584.33,2390.52
O0015834,P00551,1,311.48,37.75,273.73,190.6
O0015835,P00182,1,267.18,42.94,299.05,145.31
O0015835,P00344,1,1941.91,312.09,2173.55,1451.59
O0015836,P00431,3,230.47,60.61,824.39,388.11
O0015836,P00524,1,3586.9,314.45,4276.79,1756.02
O0015836,P00375,1,1538.6,134.88,1834.53,1048.17
O0015837,P00468,2,7038.98,255.53,13822.43,7971.6
O0015838,P00456,3,5418.19,3107.83,17698.02,8452.59
O0015839,P00473,2,15195.53,4088.15,26302.91,14717.14
O0015840,P00159,3,518.09,76.61,1477.66,970.23
O0015841,P00305,1,3782.2,563.01,3219.19,2680.51
O0015842,P00524,1,3586.9,414.28,4176.95,1756.02
O0015842,P00432,1,511.35,59.06,595.47,252.47
O0015843,P00484,1,1471.11,175.67,1295.44,885.86
O0015843,P00552,2,801.47,191.42,1411.52,849.78
O0015844,P00138,1,448.61,28.86,419.75,335.52
O0015845,P00309,2,1043.23,195.64,1890.82,1174.88
O0015845,P00065,3,81880.75,23033.23,222609.02,155942.64
O0015846,P00597,1,2476.03,175.2,2300.83,1271.83
O0015846,P00288,3,4130.13,876.73,11513.66,7312.53
O0015847,P00401,1,11237.44,1596.57,12787.36,6429.98
O0015847,P00513,1,71376.29,10140.84,81220.81,41721.36
O0015847,P00106,2,5512.82,1566.48,12546.34,6792.46
O0015848,P00173,2,3115.98,1258.97,6717.94,4574.24
O0015848,P00457,2,8960.17,3620.23,19317.81,13000.58
O0015849,P00076,3,2261.28,1425.58,5358.26,3287.52
O0015849,P00163,3,1323.17,834.17,3135.34,2558.25
O0015850,P00248,3,1476.35,313.16,4115.89,2240.4
O0015850,P00438,1,190.8,13.49,177.31,112.24
O0015850,P00095,1,873.36,61.75,811.61,593.21
O0015850,P00104,1,629.83,44.53,585.3,456.3
O0015851,P00376,1,4636.57,585.94,4050.63,2464.65
O0015852,P00332,1,13769.78,1537.6,12232.18,6988.12
O0015853,P00036,3,4262.77,2982.38,13386.65,9073.35
O0015854,P00433,2,53622.16,7852.73,99391.59,71887.6
O0015855,P00049,3,6678.16,2552.65,17481.83,12800.4
O0015855,P00434,3,990.12,378.46,2591.9,1979.4
O0015856,P00244,3,1081.46,175.74,3977.07,1904.85
O0015856,P00388,3,9892.01,1607.45,36377.87,19453.89
O0015857,P00589,3,576.58,225.42,1504.32,834.99
O0015858,P00220,3,802.04,238.85,2167.27,1534.47
O0015858,P00536,1,253.23,25.14,228.09,170.2
O0015858,P00350,1,535.98,53.21,482.77,399.12
O0015859,P00114,2,718.81,116.41,1321.21,792.28
O0015860,P00492,1,4007.18,438.64,3568.54,2073.45
O0015860,P00268,3,4750.45,1559.99,12691.36,6904.92
O0015861,P00239,3,662.22,351.14,1635.52,1209.42
O0015862,P00113,2,5457.44,1955.96,8958.92,7779.0
O0015863,P00535,3,432.94,39.82,1259.0,626.28
O0015863,P00439,2,966.09,59.24,1872.94,1049.34
O0015864,P00552,2,801.47,354.04,1248.9,849.78
O0015865,P00345,1,15784.96,3044.42,12740.54,7885.38
O0015865,P00257,3,7632.42,4416.16,18481.1,11540.4
O0015866,P00587,3,1424.53,961.33,3312.26,2987.13
O0015867,P00089,3,13333.49,753.09,39247.38,29113.65
O0015868,P00081,1,27557.69,0.0,27557.69,20079.88
O0015869,P00050,3,446.69,0.0,1340.07,963.42
O0015869,P00391,2,742.53,0.0,1485.06,854.76
O0015870,P00393,1,9061.45,1431.54,10167.12,6168.48
O0015870,P00199,3,365.99,173.46,1231.94,533.55
O0015871,P00471,2,282.58,71.78,651.63,289.96
O0015872,P00299,3,544.63,102.2,1531.69,1192.77
O0015872,P00512,3,2332.66,437.7,6560.28,3641.94
O0015873,P00281,1,71235.95,8719.78,62516.17,53089.05
O0015873,P00059,3,230.4,84.61,606.59,372.84
O0015874,P00473,3,15195.53,3749.31,54601.52,22075.71
O0015874,P00123,1,227.67,18.72,272.69,114.61
O0015875,P00555,1,285.28,55.1,310.06,209.41
O0015875,P00200,1,462.06,89.24,502.2,254.2
O0015876,P00523,1,1154.41,90.33,1064.08,666.94
O0015877,P00122,3,7577.35,3917.05,18815.0,16516.59
O0015878,P00433,1,53622.16,4160.31,49461.85,35943.8
O0015879,P00095,3,873.36,0.0,2620.08,1779.63
O0015880,P00492,3,4007.18,1691.18,10330.36,6220.35
O0015881,P00023,1,128.54,9.6,154.93,72.41
O0015882,P00188,1,2442.82,361.2,2081.62,1378.95
O0015882,P00245,3,3043.07,1349.86,7779.35,4673.13
O0015883,P00529,2,8900.55,2831.87,19953.54,9839.48
O0015884,P00279,3,1662.74,0.0,6384.92,3291.09
O0015885,P00049,3,6678.16,716.99,19317.49,12800.4
O0015885,P00193,1,2505.2,89.66,2415.54,1387.24
O0015886,P00453,2,609.43,13.19,1205.67,837.66
O0015887,P00572,1,6494.5,146.79,6347.71,3411.01
O0015888,P00077,3,2218.97,1139.29,5517.62,3281.4
O0015889,P00345,3,15784.96,10264.78,37090.1,23656.14
O0015890,P00387,2,2023.97,82.44,3965.5,2754.98
O0015891,P00360,3,571.57,9.91,2184.92,1210.71
O0015891,P00270,1,161.68,0.93,206.02,98.37
O0015892,P00153,3,2784.61,979.7,7374.13,5704.71
